round,grade,matchup,opposition,batting_team,batsman_name,runs,balls,fours,sixes,how_out
4,4th,GRE vs FRA,FRA,GRE,Arjun Sharma,52,87,4,0,b: T Drenpa
4,4th,GRE vs FRA,FRA,GRE,Connor Brisbane,12,33,1,0,run out ()
4,4th,GRE vs FRA,FRA,GRE,Dev Narayan Brijesh,4,9,0,0,c&b: J Paulas
4,4th,GRE vs FRA,FRA,GRE,Rivi De Alwis,,2,0,0,c: b: J Paulas
4,4th,GRE vs FRA,FRA,GRE,Jashan Jaura,7,19,1,0,lbw: M Gill-Furness
4,4th,GRE vs FRA,FRA,GRE,Chandramauli Sridev,37,40,0,0,run out ()
4,4th,GRE vs FRA,FRA,GRE,Ollie Melville,2,6,0,0,b: A Singh
4,4th,GRE vs FRA,FRA,GRE,Kyle Mawer,6,10,0,0,not out
4,4th,GRE vs FRA,FRA,GRE,Kobey Hunter,1,2,0,0,not out
4,4th,GRE vs FRA,FRA,GRE,Dunitha Kalupahana,,,,,did not bat
4,4th,GRE vs FRA,GRE,FRA,Cooper Kennedy,,2,0,0,b: K Mawer
4,4th,GRE vs FRA,GRE,FRA,Tom Bath,8,30,1,0,lbw: C Sridev
4,4th,GRE vs FRA,GRE,FRA,Ben Walker,105,67,16,1,st: D Brijesh b: D Kalupahana
4,4th,GRE vs FRA,GRE,FRA,ALEX CHANDLER,38,50,1,0,not out
4,4th,GRE vs FRA,GRE,FRA,Max McLean,2,3,0,0,not out
4,4th,GRE vs FRA,GRE,FRA,Tenzin Drenpa,,,,,did not bat
4,4th,GRE vs FRA,GRE,FRA,Jerome George,,,,,did not bat
4,4th,GRE vs FRA,GRE,FRA,Mitchell Gill-Furness,,,,,did not bat
4,4th,GRE vs FRA,GRE,FRA,Jarryd Parker,,,,,did not bat
4,4th,GRE vs FRA,GRE,FRA,Joe Paulas,,,,,did not bat
4,4th,GRE vs FRA,GRE,FRA,Aryandeep Singh,,,,,did not bat
4,4th,FIT vs RIN,RIN,FIT,Neel Malangi,8,12,1,0,c: S Wade b: M Premaratne
4,4th,FIT vs RIN,RIN,FIT,James Heaney,7,6,1,0,b: Z Seal
4,4th,FIT vs RIN,RIN,FIT,Syed Shayan Ahmad,72,94,9,1,b: Z Seal
4,4th,FIT vs RIN,RIN,FIT,Zac Wilkes,,4,0,0,c: S Parab b: M Premaratne
4,4th,FIT vs RIN,RIN,FIT,Lucas Hales,111,88,12,4,c: S Montgomery b: A Ariketty
4,4th,FIT vs RIN,RIN,FIT,Harsh Sinha,20,33,0,0,c: L O`Brien b: M Premaratne
4,4th,FIT vs RIN,RIN,FIT,Ned Reid,11,17,0,0,not out
4,4th,FIT vs RIN,RIN,FIT,Lachlan Rees,2,7,0,0,c: L O`Brien b: Z Seal
4,4th,FIT vs RIN,RIN,FIT,Edison Waghorn,4,6,1,0,b: M Premaratne
4,4th,FIT vs RIN,RIN,FIT,Xavier Mitchell,,1,0,0,c: S Parab b: Z Seal
4,4th,FIT vs RIN,RIN,FIT,Jamie Blacker,,2,0,0,b: Z Seal
4,4th,FIT vs RIN,RIN,FIT,Hasnain Khalid,,,,,did not bat
4,4th,FIT vs RIN,FIT,RIN,Aiyaan Ariketty,8,12,1,0,c: N Malangi b: N Reid
4,4th,FIT vs RIN,FIT,RIN,Jayden Rebeiro,18,43,1,0,c: N Malangi b: J Blacker
4,4th,FIT vs RIN,FIT,RIN,George Lyons,48,84,3,1,c: N Reid b: L Rees
4,4th,FIT vs RIN,FIT,RIN,Ansh Sharma,4,20,0,0,b: H Khalid
4,4th,FIT vs RIN,FIT,RIN,Samaksh Gosain,34,34,3,1,c: L Rees b: E Waghorn
4,4th,FIT vs RIN,FIT,RIN,Shaunak Parab,9,11,0,0,lbw: E Waghorn
4,4th,FIT vs RIN,FIT,RIN,Luke O`Brien,16,15,0,2,c: L Hales b: X Mitchell
4,4th,FIT vs RIN,FIT,RIN,Kenul Edirisinghe,15,7,3,0,c: L Hales b: L Rees
4,4th,FIT vs RIN,FIT,RIN,Sam Wade,11,21,0,0,c: N Reid b: X Mitchell
4,4th,FIT vs RIN,FIT,RIN,Michain Premaratne,7,6,1,0,c: J Blacker b: N Reid
4,4th,FIT vs RIN,FIT,RIN,Sam Montgomery,9,11,0,0,not out
4,4th,FIT vs RIN,FIT,RIN,Zachary Seal,,,,,did not bat
4,4th,CAM vs KIN,KIN,CAM,Arya Gupta,,9,0,0,b: M Ralph
4,4th,CAM vs KIN,KIN,CAM,Karan Jacob,52,87,8,0,c: R Schonewille b: S Rajapaksha
4,4th,CAM vs KIN,KIN,CAM,Yevin Koralege,,3,0,0,c: D Lambert b: M Ralph
4,4th,CAM vs KIN,KIN,CAM,********,65,78,5,2,c: M Ralph b: A Surani
4,4th,CAM vs KIN,KIN,CAM,Jack Evans,50,45,5,3,c: M Singh b: D Fernando
4,4th,CAM vs KIN,KIN,CAM,Daniel Walker,29,39,4,0,c&b: R Schonewille
4,4th,CAM vs KIN,KIN,CAM,Max Burn,7,6,0,0,"run out (S Ralph, J Ajani)"
4,4th,CAM vs KIN,KIN,CAM,Robert Capstick,1,3,0,0,not out
4,4th,CAM vs KIN,KIN,CAM,Armaan Bedi,,,,,did not bat
4,4th,CAM vs KIN,KIN,CAM,Benjamin Excell,,,,,did not bat
4,4th,CAM vs KIN,KIN,CAM,Anton Ponnamperuma,,,,,did not bat
4,4th,CAM vs KIN,CAM,KIN,Jack Chamberlain,34,59,6,0,b: A Ponnamperuma
4,4th,CAM vs KIN,CAM,KIN,Gyan Weerasiri,60,75,10,0,st: J Evans b: A Ponnamperuma
4,4th,CAM vs KIN,CAM,KIN,Manpreet Singh,82,71,12,2,not out
4,4th,CAM vs KIN,CAM,KIN,Dan Lambert,15,25,2,0,not out
4,4th,CAM vs KIN,CAM,KIN,Joel Ajani,,,,,did not bat
4,4th,CAM vs KIN,CAM,KIN,Dihein Fernando,,,,,did not bat
4,4th,CAM vs KIN,CAM,KIN,Andrew Johnson,,,,,did not bat
4,4th,CAM vs KIN,CAM,KIN,Sanithu Rajapaksha,,,,,did not bat
4,4th,CAM vs KIN,CAM,KIN,Max Ralph,,,,,did not bat
4,4th,CAM vs KIN,CAM,KIN,Steve Ralph,,,,,did not bat
4,4th,CAM vs KIN,CAM,KIN,Ryan Schonewille,,,,,did not bat
4,4th,CAM vs KIN,CAM,KIN,Arish Surani,,,,,did not bat
4,4th,FOO vs NOR,NOR,FOO,Ryan Coonan,42,61,6,0,c: J Khaira b: A Khabarwal
4,4th,FOO vs NOR,NOR,FOO,Oscar Florentine,21,36,3,0,c: I Khan b: A Khabarwal
4,4th,FOO vs NOR,NOR,FOO,Abhishek Beniwal,130,98,14,4,b: T Lambert
4,4th,FOO vs NOR,NOR,FOO,Priyansh Chokshi,54,60,5,1,run out ()
4,4th,FOO vs NOR,NOR,FOO,Joshua Norsetter,3,3,0,0,b: T Lambert
4,4th,FOO vs NOR,NOR,FOO,Matthew Netto,3,7,0,0,not out
4,4th,FOO vs NOR,NOR,FOO,Gus Byrne,7,6,1,0,not out
4,4th,FOO vs NOR,NOR,FOO,Aadi Patel,,,,,did not bat
4,4th,FOO vs NOR,NOR,FOO,Andrew Pizaro,,,,,did not bat
4,4th,FOO vs NOR,NOR,FOO,William Pizaro,,,,,did not bat
4,4th,FOO vs NOR,NOR,FOO,Shlok Shanbhag,,,,,did not bat
4,4th,FOO vs NOR,NOR,FOO,Liam Sutton,,,,,did not bat
4,4th,FOO vs NOR,NOR,FOO,Tanish Taneja,,,,,did not bat
4,4th,FOO vs NOR,FOO,NOR,Imran Khan,12,26,2,0,c: b: A Patel
4,4th,FOO vs NOR,FOO,NOR,Tanishq Badoni,30,41,4,0,lbw: J Norsetter
4,4th,FOO vs NOR,FOO,NOR,Yashen Sharma,48,61,4,1,c: J Norsetter b: S Shanbhag
4,4th,FOO vs NOR,FOO,NOR,Aarav Laxman,59,77,6,0,c: A Beniwal b: T Taneja
4,4th,FOO vs NOR,FOO,NOR,Ananya Goswami,5,9,0,0,c: A Patel b: T Taneja
4,4th,FOO vs NOR,FOO,NOR,Joshua Alonso,6,5,0,1,c&b: T Taneja
4,4th,FOO vs NOR,FOO,NOR,Justin John,17,12,3,0,b: T Taneja
4,4th,FOO vs NOR,FOO,NOR,Akshay Khabarwal,4,8,0,0,lbw: T Taneja
4,4th,FOO vs NOR,FOO,NOR,Thomas Lambert,10,20,1,0,not out
4,4th,FOO vs NOR,FOO,NOR,Japjeet Khaira,3,8,0,0,run out (P Chokshi)
4,4th,FOO vs NOR,FOO,NOR,Cameron FitzGerald,1,4,0,0,not out
4,4th,FOO vs NOR,FOO,NOR,Caedon Lane,,,,,did not bat
4,4th,MEL vs GEE,GEE,MEL,Hayden Kenny,,2,0,0,c: b: J Antonenko
4,4th,MEL vs GEE,GEE,MEL,Jasper Cheesman,14,15,2,0,c: b: O Agg
4,4th,MEL vs GEE,GEE,MEL,Johnathon Aikins,6,18,1,0,c: b: P Patel
4,4th,MEL vs GEE,GEE,MEL,Charlie Wolf,10,17,2,0,c: b: F Grimsey-Cook
4,4th,MEL vs GEE,GEE,MEL,James Francis,,1,0,0,c: b: O Agg
4,4th,MEL vs GEE,GEE,MEL,Samuel Field,51,67,7,0,c: J Atkinson b: J Antonenko
4,4th,MEL vs GEE,GEE,MEL,Josh Benson,2,30,0,0,c: R Scott b: Z Coull
4,4th,MEL vs GEE,GEE,MEL,Ben Griffin,57,85,6,0,not out
4,4th,MEL vs GEE,GEE,MEL,Charlie Jackson,31,34,4,0,c: b: O Agg
4,4th,MEL vs GEE,GEE,MEL,Thomas Kenny,2,3,0,0,c: J Atkinson b: O Agg
4,4th,MEL vs GEE,GEE,MEL,Fletcher Good,,,,,did not bat
4,4th,MEL vs GEE,GEE,MEL,Andrew Reid Dick,,,,,did not bat
4,4th,MEL vs GEE,MEL,GEE,Brodie Craig,50,82,3,1,c: B Griffin b: A Reid Dick
4,4th,MEL vs GEE,MEL,GEE,Ryder Scott,,1,0,0,b: T Kenny
4,4th,MEL vs GEE,MEL,GEE,Oscar Agg,64,80,9,0,c: B Griffin b: A Reid Dick
4,4th,MEL vs GEE,MEL,GEE,Fletch Grimsey-Cook,8,35,0,0,lbw: B Griffin
4,4th,MEL vs GEE,MEL,GEE,Nayan Balla,18,23,1,0,not out
4,4th,MEL vs GEE,MEL,GEE,Clinton Peake,33,21,3,2,not out
4,4th,MEL vs GEE,MEL,GEE,Jaryd Antonenko,,,,,did not bat
4,4th,MEL vs GEE,MEL,GEE,Josh Atkinson,,,,,did not bat
4,4th,MEL vs GEE,MEL,GEE,Zachary Coull,,,,,did not bat
4,4th,MEL vs GEE,MEL,GEE,Maahi Patel,,,,,did not bat
4,4th,MEL vs GEE,MEL,GEE,Parth Patel,,,,,did not bat
4,4th,ST vs CAS,CAS,ST,Will Hamilton,55,36,10,0,c: C Johnson b: A Vijayarajan
4,4th,ST vs CAS,CAS,ST,Callum Chasemore,,10,0,0,c: F Howard b: M NAJIBI
4,4th,ST vs CAS,CAS,ST,Jackson Martin,66,110,3,0,not out
4,4th,ST vs CAS,CAS,ST,Dinuk de Silva,5,15,0,0,c: F Howard b: A Vijayarajan
4,4th,ST vs CAS,CAS,ST,Charlie Atkins,7,15,1,0,c: C Johnson b: T Booth
4,4th,ST vs CAS,CAS,ST,Charlie Skinner,20,34,0,1,lbw: C Johnson
4,4th,ST vs CAS,CAS,ST,Douglas Beckett,16,19,0,1,c: b: T Purcell
4,4th,ST vs CAS,CAS,ST,Avneet Ghuman,25,29,2,0,b: J Guinea
4,4th,ST vs CAS,CAS,ST,Harrison Tegg,7,3,1,0,not out
4,4th,ST vs CAS,CAS,ST,Arham Farooq,,,,,did not bat
4,4th,ST vs CAS,CAS,ST,Jyothiryaditya Raju REDDYCHARLA,,,,,did not bat
4,4th,ST vs CAS,CAS,ST,Steve Zayler,,,,,did not bat
4,4th,ST vs CAS,ST,CAS,Reshen Senevirathne,23,50,3,0,b: H Tegg
4,4th,ST vs CAS,ST,CAS,Riley Harris,8,21,1,0,c: b: C Skinner
4,4th,ST vs CAS,ST,CAS,Tristan Booth,27,58,2,0,c: W Hamilton b: A Farooq
4,4th,ST vs CAS,ST,CAS,Felix Howard,33,42,2,2,c: b: D de Silva
4,4th,ST vs CAS,ST,CAS,Rishith Kumar,5,15,0,0,lbw: D de Silva
4,4th,ST vs CAS,ST,CAS,Lachlan Paul,,1,0,0,lbw: D de Silva
4,4th,ST vs CAS,ST,CAS,Charlie Johnson,30,45,2,0,b: C Chasemore
4,4th,ST vs CAS,ST,CAS,Anujan Vijayarajan,10,11,2,0,b: A Ghuman
4,4th,ST vs CAS,ST,CAS,Josh Guinea,3,10,0,0,c: W Hamilton b: A Ghuman
4,4th,ST vs CAS,ST,CAS,Thomas Purcell,5,8,0,0,not out
4,4th,ST vs CAS,ST,CAS,Mohammad NAJIBI,4,11,0,0,not out
4,4th,PRA vs ESS,ESS,PRA,Lenny Wilkins,8,24,1,0,c: G Martindale b: M Abdul Wasay
4,4th,PRA vs ESS,ESS,PRA,Kane Scott,8,10,1,0,c: H doherty b: Z Chohan
4,4th,PRA vs ESS,ESS,PRA,Jack Massey,22,23,2,0,lbw: P Edirisinghe
4,4th,PRA vs ESS,ESS,PRA,Rushil Ravi,35,50,4,0,c: H doherty b: A Cornish
4,4th,PRA vs ESS,ESS,PRA,Charlie Graham,5,13,0,0,run out (H Hegazy)
4,4th,PRA vs ESS,ESS,PRA,Alexander Pillay,52,60,2,1,c: D Ali b: M Abdul Wasay
4,4th,PRA vs ESS,ESS,PRA,Sash Yuvaraj,40,26,3,1,c: G Gill b: G Martindale
4,4th,PRA vs ESS,ESS,PRA,Angus Schlittler,1,4,0,0,not out
4,4th,PRA vs ESS,ESS,PRA,Neil SCHLITTLER,7,2,0,1,not out
4,4th,PRA vs ESS,ESS,PRA,Parth Rath,,,,,did not bat
4,4th,PRA vs ESS,ESS,PRA,Will Sharpin,,,,,did not bat
4,4th,PRA vs ESS,ESS,PRA,Lachlan Simpson,,,,,did not bat
4,4th,PRA vs ESS,PRA,ESS,Heath doherty,,2,0,0,lbw: S Yuvaraj
4,4th,PRA vs ESS,PRA,ESS,Stefan James,16,10,2,0,c: L Wilkins b: J Massey
4,4th,PRA vs ESS,PRA,ESS,Hady Hegazy,3,9,0,0,c: L Simpson b: S Yuvaraj
4,4th,PRA vs ESS,PRA,ESS,Sandula Edirisinghe,15,37,1,0,c: N SCHLITTLER b: P Rath
4,4th,PRA vs ESS,PRA,ESS,George Martindale,6,19,1,0,b: S Yuvaraj
4,4th,PRA vs ESS,PRA,ESS,Dilawar Ali,63,66,5,2,c: L Wilkins b: N SCHLITTLER
4,4th,PRA vs ESS,PRA,ESS,Gurnoor Singh Gill,9,18,0,0,lbw: N SCHLITTLER
4,4th,PRA vs ESS,PRA,ESS,Krishna Chandak,6,9,0,0,b: N SCHLITTLER
4,4th,PRA vs ESS,PRA,ESS,Zorawar Singh Chohan,8,7,1,0,c: L Simpson b: N SCHLITTLER
4,4th,PRA vs ESS,PRA,ESS,Prageeth Edirisinghe,7,6,0,0,not out
4,4th,PRA vs ESS,PRA,ESS,Aaron Cornish,3,6,0,0,c: L Simpson b: N SCHLITTLER
4,4th,PRA vs ESS,PRA,ESS,Muhammad Abdul Wasay,,,,,did not bat
5,4th,DAN vs CAS,CAS,DAN,Jaikar Singh Araich,7,15,1,0,c: T Purcell b: C Siegelwin
5,4th,DAN vs CAS,CAS,DAN,Matthew Pearson,,6,0,0,c: F Howard b: M NAJIBI
5,4th,DAN vs CAS,CAS,DAN,Kartikay Sharma,78,63,8,1,c: R Kumar b: A Vijayarajan
5,4th,DAN vs CAS,CAS,DAN,Rachit Sharma,2,7,0,0,lbw: M NAJIBI
5,4th,DAN vs CAS,CAS,DAN,Darcy Freeman,54,87,6,1,c&b: A Vijayarajan
5,4th,DAN vs CAS,CAS,DAN,Flynn Dexter,,5,0,0,c: b: A Vijayarajan
5,4th,DAN vs CAS,CAS,DAN,Sultan Syed,13,32,1,0,c: A Vijayarajan b: C Johnson
5,4th,DAN vs CAS,CAS,DAN,Hayden Stockdale,11,23,1,0,c: C Siegelwin b: C Johnson
5,4th,DAN vs CAS,CAS,DAN,Finley Corrie,,1,0,0,lbw: C Johnson
5,4th,DAN vs CAS,CAS,DAN,Mohammed Abedi,33,24,4,1,not out
5,4th,DAN vs CAS,CAS,DAN,Advit Sharma,7,7,1,0,st: F Howard b: C Johnson
5,4th,DAN vs CAS,CAS,DAN,Prathik Balachandhar,,,,,did not bat
5,4th,DAN vs CAS,DAN,CAS,Reshen Senevirathne,7,15,0,0,b: K Sharma
5,4th,DAN vs CAS,DAN,CAS,Riley Harris,,1,0,0,b: K Sharma
5,4th,DAN vs CAS,DAN,CAS,Tristan Booth,3,21,0,0,c: b: K Sharma
5,4th,DAN vs CAS,DAN,CAS,Felix Howard,19,16,3,0,c: J Araich b: A Sharma
5,4th,DAN vs CAS,DAN,CAS,Rishith Kumar,,2,0,0,c: H Stockdale b: K Sharma
5,4th,DAN vs CAS,DAN,CAS,Crandel Siegelwin,32,35,5,0,b: P Balachandhar
5,4th,DAN vs CAS,DAN,CAS,Lachlan Paul,25,42,5,0,c: J Araich b: M Abedi
5,4th,DAN vs CAS,DAN,CAS,Charlie Johnson,17,36,2,0,b: A Sharma
5,4th,DAN vs CAS,DAN,CAS,Anujan Vijayarajan,21,35,4,0,c: H Stockdale b: K Sharma
5,4th,DAN vs CAS,DAN,CAS,Josh Guinea,1,6,0,0,b: K Sharma
5,4th,DAN vs CAS,DAN,CAS,Mohammad NAJIBI,1,10,0,0,not out
5,4th,DAN vs CAS,DAN,CAS,Thomas Purcell,,,,,did not bat
5,4th,RIN vs GRE,GRE,RIN,Kenul Edirisinghe,22,35,3,0,c: D Brijesh b: K Mawer
5,4th,RIN vs GRE,GRE,RIN,Jayden Rebeiro,2,8,0,0,c: T Waring b: K Mawer
5,4th,RIN vs GRE,GRE,RIN,Aiyaan Ariketty,37,67,1,0,c: R De Alwis b: S Bhagat
5,4th,RIN vs GRE,GRE,RIN,Samaksh Gosain,1,4,0,0,b: V Bandara
5,4th,RIN vs GRE,GRE,RIN,Ansh Sharma,69,89,5,0,c: V Bandara b: T Waring
5,4th,RIN vs GRE,GRE,RIN,Luke O`Brien,28,35,1,0,c: V Bandara b: K Hunter
5,4th,RIN vs GRE,GRE,RIN,Shaunak Parab,,1,0,0,lbw: T Waring
5,4th,RIN vs GRE,GRE,RIN,Lachlan Payne,,1,0,0,b: T Waring
5,4th,RIN vs GRE,GRE,RIN,Sam Wade,,6,0,0,b: C Brisbane
5,4th,RIN vs GRE,GRE,RIN,Michain Premaratne,16,13,2,0,not out
5,4th,RIN vs GRE,GRE,RIN,Sam Montgomery,6,5,1,0,b: C Brisbane
5,4th,RIN vs GRE,RIN,GRE,Rivi De Alwis,40,54,6,0,c: L O`Brien b: S Gosain
5,4th,RIN vs GRE,RIN,GRE,Thisura Sooriyaaratchi,,2,0,0,c: S Parab b: L Payne
5,4th,RIN vs GRE,RIN,GRE,Dev Narayan Brijesh,2,17,0,0,c: A Sharma b: M Premaratne
5,4th,RIN vs GRE,RIN,GRE,Connor Brisbane,24,41,3,0,st: S Parab b: S Wade
5,4th,RIN vs GRE,RIN,GRE,Jashan Jaura,29,43,2,0,not out
5,4th,RIN vs GRE,RIN,GRE,Vindiya Bandara,4,12,1,0,c: S Parab b: S Wade
5,4th,RIN vs GRE,RIN,GRE,Ollie Melville,10,26,0,0,run out (S Gosain)
5,4th,RIN vs GRE,RIN,GRE,Kyle Mawer,11,18,0,1,b: L Payne
5,4th,RIN vs GRE,RIN,GRE,Trent Waring,,1,0,0,b: L Payne
5,4th,RIN vs GRE,RIN,GRE,Kobey Hunter,1,6,0,0,b: L Payne
5,4th,RIN vs GRE,RIN,GRE,Rikard Friedrich,,4,0,0,b: L Payne
5,4th,FOO vs MEL,MEL,FOO,Ryan Coonan,,6,0,0,lbw: M Tucker
5,4th,FOO vs MEL,MEL,FOO,Oscar Florentine,1,10,0,0,c: J Benson b: M Tucker
5,4th,FOO vs MEL,MEL,FOO,Matthew Netto,26,42,4,0,c: B Griffin b: F Good
5,4th,FOO vs MEL,MEL,FOO,Kai O’Hehir,24,44,4,0,c: b: T Singh
5,4th,FOO vs MEL,MEL,FOO,Priyansh Chokshi,65,63,5,1,b: S McCooke
5,4th,FOO vs MEL,MEL,FOO,Riyan Bhasin,78,80,7,1,c: J Cheesman b: B Griffin
5,4th,FOO vs MEL,MEL,FOO,Joshua Norsetter,13,14,0,1,c: J Francis b: F Good
5,4th,FOO vs MEL,MEL,FOO,Gus Byrne,7,9,0,0,not out
5,4th,FOO vs MEL,MEL,FOO,Shlok Shanbhag,3,4,0,0,not out
5,4th,FOO vs MEL,MEL,FOO,Aadi Patel,,,,,did not bat
5,4th,FOO vs MEL,MEL,FOO,Andrew Pizaro,,,,,did not bat
5,4th,FOO vs MEL,MEL,FOO,William Pizaro,,,,,did not bat
5,4th,FOO vs MEL,FOO,MEL,Jasper Cheesman,75,75,14,0,c: b: S Shanbhag
5,4th,FOO vs MEL,FOO,MEL,Hayden Kenny,3,8,0,0,c: b: W Pizaro
5,4th,FOO vs MEL,FOO,MEL,James Francis,93,110,11,0,not out
5,4th,FOO vs MEL,FOO,MEL,Ben Griffin,28,48,3,0,c: b: R Bhasin
5,4th,FOO vs MEL,FOO,MEL,Josh Benson,23,31,2,0,b: W Pizaro
5,4th,FOO vs MEL,FOO,MEL,Fletcher Good,,1,0,0,st: G Byrne b: A Pizaro
5,4th,FOO vs MEL,FOO,MEL,Stewart McCooke,,1,0,0,b: A Pizaro
5,4th,FOO vs MEL,FOO,MEL,Maxwell Tucker,1,1,0,0,not out
5,4th,FOO vs MEL,FOO,MEL,Johnathon Aikins,,,,,did not bat
5,4th,FOO vs MEL,FOO,MEL,Charlie Jackson,,,,,did not bat
5,4th,FOO vs MEL,FOO,MEL,Taran Singh,,,,,did not bat
5,4th,FOO vs MEL,FOO,MEL,Lucas Woolfe,,,,,did not bat
5,4th,CAM vs NOR,NOR,CAM,Karan Jacob,,8,0,0,b: M Ruwanpathirana
5,4th,CAM vs NOR,NOR,CAM,Arya Gupta,3,12,0,0,lbw: M Ruwanpathirana
5,4th,CAM vs NOR,NOR,CAM,********,,2,0,0,c: b: M Ruwanpathirana
5,4th,CAM vs NOR,NOR,CAM,Jack Evans,34,65,4,0,b: A Khabarwal
5,4th,CAM vs NOR,NOR,CAM,Daniel Walker,36,52,5,0,c: C Lane b: A Khabarwal
5,4th,CAM vs NOR,NOR,CAM,Max Burn,51,54,3,0,c: A Khabarwal b: T Lambert
5,4th,CAM vs NOR,NOR,CAM,Robert Capstick,5,10,0,0,c: T Badoni b: A Khabarwal
5,4th,CAM vs NOR,NOR,CAM,Armaan Bedi,27,50,2,0,c: A Goswami b: C FitzGerald
5,4th,CAM vs NOR,NOR,CAM,Yevin Koralege,,2,0,0,lbw: C FitzGerald
5,4th,CAM vs NOR,NOR,CAM,Benjamin Excell,18,12,2,0,not out
5,4th,CAM vs NOR,NOR,CAM,Laxman Appu,1,2,0,0,not out
5,4th,CAM vs NOR,CAM,NOR,Arnav Bhargava,40,46,5,0,c: L Appu b: M Burn
5,4th,CAM vs NOR,CAM,NOR,Tanishq Badoni,1,4,0,0,lbw: R Capstick
5,4th,CAM vs NOR,CAM,NOR,Akshay Khabarwal,8,33,0,0,lbw: J Nevett
5,4th,CAM vs NOR,CAM,NOR,Parvan Singh,31,46,4,0,lbw: J Webb
5,4th,CAM vs NOR,CAM,NOR,Justin John,,2,0,0,c: J Evans b: J Nevett
5,4th,CAM vs NOR,CAM,NOR,Joshua Alonso,22,31,2,2,c: b: R Capstick
5,4th,CAM vs NOR,CAM,NOR,Ananya Goswami,38,50,4,0,not out
5,4th,CAM vs NOR,CAM,NOR,Cameron FitzGerald,25,51,2,0,run out ()
5,4th,CAM vs NOR,CAM,NOR,Mandiv Ruwanpathirana,3,5,0,0,c: b: R Capstick
5,4th,CAM vs NOR,CAM,NOR,Thomas Lambert,4,2,1,0,not out
5,4th,CAM vs NOR,CAM,NOR,Caedon Lane,,,,,did not bat
5,4th,CAM vs NOR,CAM,NOR,Liam Rowley,,,,,did not bat
5,4th,ESS vs KIN,KIN,ESS,Heath doherty,29,20,6,0,c: D Fernando b: R Schonewille
5,4th,ESS vs KIN,KIN,ESS,George Martindale,,6,0,0,lbw: R Schonewille
5,4th,ESS vs KIN,KIN,ESS,Hady Hegazy,56,49,9,0,st: D Lambert b: D Fernando
5,4th,ESS vs KIN,KIN,ESS,Sandula Edirisinghe,3,16,0,0,c: D Fernando b: S Rajapaksha
5,4th,ESS vs KIN,KIN,ESS,Dilawar Ali,26,33,2,1,b: J Ajani
5,4th,ESS vs KIN,KIN,ESS,Pahul Singh Sodhi,42,39,8,1,b: A Johnson
5,4th,ESS vs KIN,KIN,ESS,Samin Shafquat,33,32,5,1,c: J Ajani b: S Ralph
5,4th,ESS vs KIN,KIN,ESS,Gurnoor Singh Gill,12,41,1,0,c: S Ralph b: A Surani
5,4th,ESS vs KIN,KIN,ESS,Zorawar Singh Chohan,,1,0,0,b: A Surani
5,4th,ESS vs KIN,KIN,ESS,Tim Branagan,,1,0,0,b: A Surani
5,4th,ESS vs KIN,KIN,ESS,Prageeth Edirisinghe,,,,,did not bat
5,4th,ESS vs KIN,ESS,KIN,Noah Mccolough,94,0,0,0,lbw: S Buhagiar
5,4th,ESS vs KIN,ESS,KIN,Jack Chamberlain,7,0,0,0,b: G Martindale
5,4th,ESS vs KIN,ESS,KIN,Aditya Chowdhary,58,0,0,0,b: Z Chohan
5,4th,ESS vs KIN,ESS,KIN,Dan Lambert,9,0,0,0,run out ()
5,4th,ESS vs KIN,ESS,KIN,Andrew Johnson,13,0,0,0,b: S Buhagiar
5,4th,ESS vs KIN,ESS,KIN,Max Ralph,4,0,0,0,b: P Edirisinghe
5,4th,ESS vs KIN,ESS,KIN,Arish Surani,4,0,0,0,c: G Gill b: P Edirisinghe
5,4th,ESS vs KIN,ESS,KIN,Sanithu Rajapaksha,2,0,0,0,b: S Shafquat
5,4th,ESS vs KIN,ESS,KIN,Steve Ralph,0,0,0,0,not out
5,4th,ESS vs KIN,ESS,KIN,Dihein Fernando,1,0,0,0,not out
5,4th,ESS vs KIN,ESS,KIN,Joel Ajani,,,,,did not bat
5,4th,ST vs FIT,FIT,ST,Charlie Atkins,16,30,0,0,"run out (H Sheers, E Waghorn)"
5,4th,ST vs FIT,FIT,ST,Billy Reid,1,6,0,0,lbw: N Reid
5,4th,ST vs FIT,FIT,ST,Jackson Martin,63,110,1,0,not out
5,4th,ST vs FIT,FIT,ST,Callum Chasemore,36,47,4,0,b: A Cole
5,4th,ST vs FIT,FIT,ST,Douglas Beckett,4,10,0,0,lbw: H Khalid
5,4th,ST vs FIT,FIT,ST,Oliver Entwisle,26,25,4,0,c: J Heaney b: N Reid
5,4th,ST vs FIT,FIT,ST,Avneet Ghuman,21,28,0,0,c: H Sheers b: X Mitchell
5,4th,ST vs FIT,FIT,ST,Harrison Tegg,5,6,1,0,b: X Mitchell
5,4th,ST vs FIT,FIT,ST,Rishikesh Talwar,2,5,0,0,c: b: J Blacker
5,4th,ST vs FIT,FIT,ST,Jyothiryaditya Raju REDDYCHARLA,1,4,0,0,not out
5,4th,ST vs FIT,FIT,ST,Arham Farooq,,,,,did not bat
5,4th,ST vs FIT,FIT,ST,Steve Zayler,,,,,did not bat
5,4th,ST vs FIT,ST,FIT,Neel Malangi,10,19,0,0,b: O Entwisle
5,4th,ST vs FIT,ST,FIT,Harrison Sheers,91,107,10,1,lbw: H Tegg
