round,grade,matchup,opposition,current_batting,over_num,bowler_for_row,runs,wickets
14,3rd,1st CAM vs 1st MEL,1st CAM,1st MEL,4,Andrew Procopiou,2,0
14,3rd,1st CAM vs 1st MEL,1st CAM,1st MEL,3,S Pawar,6,0
14,3rd,1st CAM vs 1st MEL,1st CAM,1st MEL,2,Andrew Procopiou,4,0
14,3rd,1st CAM vs 1st MEL,1st CAM,1st MEL,1,S Pawar,5,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,89,A Sharma,0,1
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,88,R Bharadwaj,6,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,87,Advit Sharma,5,1
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,86,Rikhil Bharadwaj,2,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,85,Advit Sharma,2,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,84,Rikhil Bharadwaj,5,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,83,Advit Sharma,2,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,82,Thenuka Perera,2,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,81,Finley Corrie,2,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,80,T Perera,1,1
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,79,Finley Corrie,0,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,78,Rohan Chandel,10,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,77,Finley Corrie,6,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,76,Rohan Chandel,9,1
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,75,F Corrie,3,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,74,Rohan Chandel,3,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,73,F Corrie,4,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,72,Rohan Chandel,5,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,71,Finley Corrie,5,1
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,70,Rikhil Bharadwaj,10,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,69,Advit Sharma,8,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,68,Rikhil Bharadwaj,10,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,67,Advit Sharma,4,1
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,66,Jett Kelly,6,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,65,Advit Sharma,4,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,64,J Kelly,15,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,63,Advit Sharma,2,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,62,Jett Kelly,6,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,61,Rohan Chandel,0,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,60,Jett Kelly,4,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,59,Rohan Chandel,1,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,58,Jett Kelly,1,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,57,Rohan Chandel,1,1
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,56,Jett Kelly,14,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,55,Rohan Chandel,5,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,54,T Perera,12,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,53,Rohan Chandel,3,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,52,Thenuka Perera,2,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,51,Rohan Chandel,5,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,50,Rikhil Bharadwaj,14,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,49,Rohan Chandel,2,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,48,Rikhil Bharadwaj,6,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,47,Rohan Chandel,4,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,46,Rikhil Bharadwaj,0,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,45,Rohan Chandel,3,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,44,Rikhil Bharadwaj,0,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,43,Rohan Chandel,0,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,42,Rikhil Bharadwaj,4,1
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,41,Jett Kelly,7,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,40,Thenuka Perera,8,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,39,Jett Kelly,5,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,38,Thenuka Perera,2,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,37,Jett Kelly,2,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,36,Nisith Amarasinghe,8,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,35,Jett Kelly,2,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,34,Nisith Amarasinghe,10,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,33,Jett Kelly,1,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,32,N Amarasinghe,7,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,31,Advit Sharma,1,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,30,Nisith Amarasinghe,0,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,29,Advit Sharma,2,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,28,Nisith Amarasinghe,7,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,27,Advit Sharma,4,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,26,Nisith Amarasinghe,7,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,25,Advit Sharma,5,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,24,Nisith Amarasinghe,0,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,23,Nick Thurgood,5,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,22,Rohan Chandel,6,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,21,Nick Thurgood,4,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,20,Rohan Chandel,3,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,19,Nick Thurgood,4,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,18,Rohan Chandel,8,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,17,T Perera,4,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,16,Rohan Chandel,10,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,15,Thenuka Perera,1,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,14,Rohan Chandel,6,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,13,Thenuka Perera,8,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,12,Advit Sharma,0,1
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,11,Rikhil Bharadwaj,8,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,10,Advit Sharma,4,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,9,R Bharadwaj,6,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,8,Advit Sharma,4,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,7,R Bharadwaj,7,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,6,Advit Sharma,6,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,5,Rikhil Bharadwaj,0,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,4,Advit Sharma,1,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,3,Rikhil Bharadwaj,4,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,2,Advit Sharma,2,0
14,3rd,1st CAR vs 1st DAN,1st DAN,1st CAR,1,R Bharadwaj,4,1
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,38,J Tamber,0,1
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,37,Abraham Thomas,3,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,36,Jujhar Singh Tamber,3,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,35,Abraham Thomas,5,1
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,34,Jujhar Singh Tamber,3,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,33,Todd Marchant,6,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,32,Jujhar Singh Tamber,2,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,31,Todd Marchant,0,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,30,Jujhar Singh Tamber,2,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,29,Todd Marchant,4,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,28,Jujhar Singh Tamber,6,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,27,Todd Marchant,0,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,26,Jujhar Singh Tamber,2,1
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,25,Todd Marchant,0,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,24,Jujhar Singh Tamber,0,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,23,Todd Marchant,1,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,22,Kanhai Patel,4,1
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,21,Todd Marchant,2,1
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,20,Kanhai Patel,5,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,19,Todd Marchant,2,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,18,Kanhai Patel,0,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,17,Todd Marchant,1,1
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,16,Kanhai Patel,1,1
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,15,Todd Marchant,1,1
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,14,Kanhai Patel,4,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,13,Todd Marchant,0,1
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,12,Abraham Thomas,3,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,11,Todd Marchant,2,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,10,Abraham Thomas,1,1
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,9,Vincent Bush,7,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,8,Abraham Thomas,5,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,7,Vincent Bush,6,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,6,Abraham Thomas,1,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,5,Vincent Bush,4,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,4,Abraham Thomas,8,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,3,Vincent Bush,0,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,2,Abraham Thomas,6,0
14,3rd,1st CAR vs 1st DAN,1st CAR,1st DAN,1,Vincent Bush,9,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,83,Joel Ajani,5,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,82,Gurdarshan Kaushik,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,81,Joel Ajani,3,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,80,Gurdarshan Kaushik,7,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,79,Joel Ajani,6,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,78,Gurdarshan Kaushik,12,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,77,Joel Ajani,13,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,76,Gurdarshan Kaushik,13,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,75,Joel Ajani,3,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,74,Sanithu Rajapaksha,8,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,73,Joel Ajani,7,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,72,Sanithu Rajapaksha,7,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,71,Gurdarshan Kaushik,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,70,Sanithu Rajapaksha,9,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,69,Gurdarshan Kaushik,8,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,68,Sanithu Rajapaksha,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,67,Gurdarshan Kaushik,3,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,66,Sanithu Rajapaksha,4,1
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,65,Gurdarshan Kaushik,2,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,64,Sanithu Rajapaksha,10,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,63,Andrew Johnson,15,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,62,Sanithu Rajapaksha,3,1
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,61,Andrew Johnson,6,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,60,Sanithu Rajapaksha,5,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,59,Andrew Johnson,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,58,Sanithu Rajapaksha,6,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,57,Andrew Johnson,3,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,56,Sanithu Rajapaksha,0,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,55,Andrew Johnson,1,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,54,Max Ralph,5,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,53,Andrew Johnson,8,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,52,Max Ralph,9,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,51,Arunkarthik Mannarsamy,5,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,50,Max Ralph,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,49,Arunkarthik Mannarsamy,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,48,Max Ralph,3,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,47,Arunkarthik Mannarsamy,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,46,Max Ralph,8,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,45,Arunkarthik Mannarsamy,2,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,44,Max Ralph,3,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,43,Arunkarthik Mannarsamy,0,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,42,Max Ralph,0,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,41,Arunkarthik Mannarsamy,2,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,40,Max Ralph,0,1
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,39,Arunkarthik Mannarsamy,0,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,38,Max Ralph,10,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,37,Arunkarthik Mannarsamy,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,36,Gurdarshan Kaushik,6,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,35,Arunkarthik Mannarsamy,5,1
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,34,Gurdarshan Kaushik,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,33,Arunkarthik Mannarsamy,3,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,32,Gurdarshan Kaushik,9,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,31,Sanithu Rajapaksha,10,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,30,Gurdarshan Kaushik,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,29,Sanithu Rajapaksha,3,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,28,Gurdarshan Kaushik,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,27,Sanithu Rajapaksha,8,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,26,Gurdarshan Kaushik,2,1
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,25,Sanithu Rajapaksha,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,24,Gurdarshan Kaushik,0,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,23,Sanithu Rajapaksha,0,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,22,Gurdarshan Kaushik,0,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,21,Sanithu Rajapaksha,0,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,20,Gurdarshan Kaushik,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,19,Max Ralph,6,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,18,Gurdarshan Kaushik,0,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,17,Max Ralph,5,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,16,Gurdarshan Kaushik,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,15,Max Ralph,7,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,14,Gurdarshan Kaushik,3,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,13,Max Ralph,1,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,12,Gurdarshan Kaushik,0,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,11,Max Ralph,8,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,10,Gurdarshan Kaushik,7,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,9,Max Ralph,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,8,Joel Ajani,8,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,7,Max Ralph,1,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,6,Joel Ajani,3,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,5,Max Ralph,4,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,4,J Ajani,5,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,3,Max Ralph,7,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,2,Joel Ajani,8,0
14,3rd,1st FRA vs 1st KIN,1st KIN,1st FRA,1,Max Ralph,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,58,M Stone,0,1
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,57,Jamie Matheson,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,56,Matthew Stone,4,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,55,Talal Shahzad,11,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,54,Matthew Stone,2,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,53,Matthew Kennedy,10,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,52,Matthew Stone,3,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,51,Matthew Kennedy,1,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,50,Matthew Stone,0,2
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,49,Matthew Kennedy,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,48,Matthew Stone,4,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,47,Matthew Kennedy,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,46,Tanush Nandini,6,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,45,Matthew Kennedy,4,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,44,Tanush Nandini,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,43,Matthew Kennedy,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,42,Tanush Nandini,5,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,41,Matthew Kennedy,4,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,40,Tanush Nandini,4,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,39,J Edwards,5,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,38,Tanush Nandini,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,37,Jamie Matheson,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,36,Tanush Nandini,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,35,Jamie Matheson,4,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,34,Tanush Nandini,2,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,33,Jamie Matheson,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,32,Tanush Nandini,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,31,Jamie Matheson,4,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,30,Tanush Nandini,5,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,29,Jamie Matheson,4,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,28,Talal Shahzad,1,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,27,Jamie Matheson,4,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,26,Talal Shahzad,1,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,25,Jamie Matheson,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,24,Talal Shahzad,2,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,23,J Matheson,5,1
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,22,Talal Shahzad,3,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,21,Aaron McIlroy,2,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,20,Talal Shahzad,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,19,Aaron McIlroy,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,18,Talal Shahzad,0,1
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,17,Aaron McIlroy,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,16,Talal Shahzad,0,2
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,15,Aaron McIlroy,0,1
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,14,Talal Shahzad,3,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,13,Aaron McIlroy,1,1
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,12,Matthew Kennedy,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,11,Aaron McIlroy,6,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,10,Matthew Kennedy,1,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,9,Aaron McIlroy,1,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,8,Matthew Kennedy,3,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,7,Aaron McIlroy,1,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,6,Matthew Kennedy,4,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,5,Aaron McIlroy,0,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,4,Matthew Kennedy,4,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,3,Aaron McIlroy,4,1
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,2,Matthew Kennedy,2,0
14,3rd,1st FRA vs 1st KIN,1st FRA,1st KIN,1,Aaron McIlroy,0,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,84,D de Silva,2,1
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,83,Jobe Kennedy,3,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,82,Dinuk de Silva,1,1
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,81,Jobe Kennedy,0,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,80,Dinuk de Silva,4,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,79,Walter Jackson,11,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,78,Dinuk de Silva,3,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,77,Walter Jackson,0,2
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,76,Dinuk de Silva,3,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,75,Walter Jackson,2,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,74,Dinuk de Silva,1,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,73,Walter Jackson,3,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,72,Yuvraj Lidder,8,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,71,A Hussain,11,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,70,Yuvraj Lidder,1,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,69,Aga Danish Hussain,0,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,68,Yuvraj Lidder,12,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,67,Aga Danish Hussain,5,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,66,Dinuk de Silva,6,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,65,Aga Danish Hussain,2,0
14,3rd,1st RIN vs 1st ST,1st ST,1st RIN,64,Dinuk de Silva,0,0
