round,grade,matchup,opposition,bowling_team,bowler_name,overs,maidens,runs,wickets,wides,no_balls
10,4th,FRA vs CAM,CAM,FRA,Tenzin Drenpa,9,,1,30,3.33,0
10,4th,FRA vs CAM,CAM,FRA,Eli Halliday,9,,0,32,3.55,0
10,4th,FRA vs CAM,CAM,FRA,Joe Paulas,8,,1,23,2.87,0
10,4th,FRA vs CAM,CAM,FRA,Max McLean,2,,0,9,4.50,0
10,4th,GRE vs DAN,GRE,DAN,Finley Corrie,5,,0,14,2.80,0
10,4th,GRE vs DAN,GRE,DAN,Prathik Balachandhar,6,,0,31,5.16,2
10,4th,GRE vs DAN,GRE,DAN,Sayed Masroor,6,,3,9,1.50,0
10,4th,GRE vs DAN,GRE,DAN,Anagh Wadhwa,6,,0,22,3.66,2
10,4th,GRE vs DAN,GRE,DAN,Deep Jhajj,3,,0,4,1.33,1
10,4th,GRE vs DAN,GRE,DAN,Mohammed Abedi,1,,0,9,9.00,0
10,4th,GRE vs DAN,GRE,DAN,Archish Awasthi,1,,0,2,2.00,0
10,4th,GRE vs DAN,DAN,GRE,Connor Brisbane,0,,0,0,0.00,0
10,4th,GRE vs DAN,DAN,GRE,Dev Narayan Brijesh,0,,0,0,0.00,0
10,4th,GRE vs DAN,DAN,GRE,Lueder de Podolinsky,6,,1,31,5.16,4
10,4th,GRE vs DAN,DAN,GRE,Kyle Mawer,6,,2,9,1.50,3
10,4th,GRE vs DAN,DAN,GRE,Muhammad Taha Rabbani,5,,1,13,2.60,2
10,4th,GRE vs DAN,DAN,GRE,Henry Paulson,4,,0,25,6.25,3
10,4th,GRE vs DAN,DAN,GRE,Rikard Friedrich,1,,0,5,5.00,0
10,4th,GRE vs DAN,DAN,GRE,Arshnoor Singh Mann,0.1,,0,1,6.02,0
10,4th,KIN vs ST,KIN,ST,Avneet Ghuman,5,,0,17,3.40,0
10,4th,KIN vs ST,KIN,ST,Charlie Skinner,4,,1,20,5.00,0
10,4th,KIN vs ST,KIN,ST,Arham Farooq,7,,0,17,2.42,0
10,4th,KIN vs ST,KIN,ST,Gurshan Khehra,7,,2,12,1.71,0
10,4th,KIN vs ST,KIN,ST,Tom Morris,1,,0,0,0.00,0
10,4th,KIN vs ST,KIN,ST,Charlie Atkins,0,,0,0,0.00,0
10,4th,KIN vs ST,KIN,ST,Jackson Martin,0,,0,0,0.00,0
10,4th,KIN vs ST,KIN,ST,Callum Chasemore,0,,0,0,0.00,0
10,4th,KIN vs ST,KIN,ST,Douglas Beckett,0,,0,0,0.00,0
10,4th,KIN vs ST,KIN,ST,Harrison Tegg,0,,0,0,0.00,0
10,4th,KIN vs ST,ST,KIN,Max Ralph,4,,0,17,4.25,5
10,4th,KIN vs ST,ST,KIN,Gyan Weerasiri,4,,0,16,4.00,1
10,4th,KIN vs ST,ST,KIN,Anurag Thakur,1,,0,7,7.00,0
10,4th,KIN vs ST,ST,KIN,Dihein Fernando,1.5,,0,23,12.54,0
10,4th,KIN vs ST,ST,KIN,Andrew Johnson,1,,0,1,1.00,0
10,4th,KIN vs ST,ST,KIN,Aditya Chowdhary,0,,0,0,0.00,0
10,4th,KIN vs ST,ST,KIN,Dan Lambert,0,,0,0,0.00,0
10,4th,KIN vs ST,ST,KIN,Sanithu Rajapaksha,0,,0,0,0.00,0
10,4th,KIN vs ST,ST,KIN,Steve Ralph,0,,0,0,0.00,0
10,4th,KIN vs ST,ST,KIN,Joel Ajani,0,,0,0,0.00,0
10,4th,KIN vs ST,ST,KIN,Ryan Schonewille,0,,0,0,0.00,0
10,4th,FIT vs FOO,FIT,FOO,Tanish Patankar,7,,0,40,5.71,4
10,4th,FIT vs FOO,FIT,FOO,Joshua Norsetter,8,,1,37,4.62,1
10,4th,FIT vs FOO,FIT,FOO,Matthew Netto,5,,0,31,6.20,0
10,4th,FIT vs FOO,FIT,FOO,Fynn Raco,5,,0,32,6.40,0
10,4th,FIT vs FOO,FIT,FOO,Aryan Mehra,9,,0,45,5.00,0
10,4th,FIT vs FOO,FIT,FOO,Riyan Bhasin,9,,0,39,4.33,0
10,4th,FIT vs FOO,FIT,FOO,Andrew Pizaro,2,,0,12,6.00,0
10,4th,FIT vs FOO,FOO,FIT,Nicholas Sheridan,7.5,,2,37,4.72,0
10,4th,FIT vs FOO,FOO,FIT,Xavier Mitchell,8,,0,48,6.00,2
10,4th,FIT vs FOO,FOO,FIT,Alex Cole,9,,0,43,4.77,0
10,4th,FIT vs FOO,FOO,FIT,Jamie Blacker,4,,0,36,9.00,0
10,4th,FIT vs FOO,FOO,FIT,Yannick Dobson,9,,0,45,5.00,3
10,4th,FIT vs FOO,FOO,FIT,James Heaney,5,,0,25,5.00,2
10,4th,NOR vs MEL,NOR,MEL,Trent Thompson,9,,0,29,3.22,6
10,4th,NOR vs MEL,NOR,MEL,Blake Stove,5,,0,15,3.00,1
10,4th,NOR vs MEL,NOR,MEL,Ben Griffin,9,,1,26,2.88,2
10,4th,NOR vs MEL,NOR,MEL,Jake La Brooy,9,,0,34,3.77,3
10,4th,NOR vs MEL,NOR,MEL,Yash Goel,8,,0,22,2.75,1
10,4th,NOR vs MEL,NOR,MEL,Nicholas Critchley,5,,2,10,2.00,1
10,4th,NOR vs MEL,NOR,MEL,Johnathon Aikins,0,,0,0,0.00,0
10,4th,NOR vs MEL,NOR,MEL,James Francis,0,,0,0,0.00,0
10,4th,NOR vs MEL,NOR,MEL,Thomas Kenny,0,,0,0,0.00,0
10,4th,NOR vs MEL,NOR,MEL,William Newman,0,,0,0,0.00,0
10,4th,NOR vs MEL,MEL,NOR,Liam Rowley,4,,0,39,9.75,11
10,4th,NOR vs MEL,MEL,NOR,Caedon Lane,5.3,,1,38,6.90,2
10,4th,NOR vs MEL,MEL,NOR,Akshay Khabarwal,9,,1,22,2.44,1
10,4th,NOR vs MEL,MEL,NOR,Cameron FitzGerald,7,,0,38,5.42,3
10,4th,NOR vs MEL,MEL,NOR,James Elliott,0,,0,0,0.00,0
10,4th,NOR vs MEL,MEL,NOR,Ananya Goswami,0,,0,0,0.00,0
10,4th,NOR vs MEL,MEL,NOR,Avi Guha,0,,0,0,0.00,0
10,4th,NOR vs MEL,MEL,NOR,Imran Khan,0,,0,0,0.00,0
10,4th,NOR vs MEL,MEL,NOR,Yashen Sharma,0,,0,0,0.00,0
10,4th,NOR vs MEL,MEL,NOR,Parvan Singh,0,,0,0,0.00,0
10,4th,NOR vs MEL,MEL,NOR,Nathaniel Reichman,0,,0,0,0.00,0
10,4th,RIN vs MEL,RIN,MEL,Angus Harms,9,,1,38,4.22,1
10,4th,RIN vs MEL,RIN,MEL,Hunter Kremer-Slevin,9,,0,53,5.88,3
10,4th,RIN vs MEL,RIN,MEL,Matthew Richings,9,,1,23,2.55,2
10,4th,RIN vs MEL,RIN,MEL,Torren Arthur,5,,0,26,5.20,0
10,4th,RIN vs MEL,RIN,MEL,Aanlin Cheeran,9,,1,29,3.22,1
10,4th,RIN vs MEL,RIN,MEL,Ethan Yates,4,,0,23,5.75,3
10,4th,RIN vs MEL,MEL,RIN,Lachlan Payne,7,,0,33,4.71,4
10,4th,RIN vs MEL,MEL,RIN,Luke O`Brien,8,,0,38,4.75,7
10,4th,RIN vs MEL,MEL,RIN,Michain Premaratne,7.4,,1,44,5.73,5
10,4th,RIN vs MEL,MEL,RIN,Sam Wade,9,,0,45,5.00,0
10,4th,RIN vs MEL,MEL,RIN,Sam Montgomery,1,,0,19,19.00,0
10,4th,RIN vs MEL,MEL,RIN,Paawan Dave,9,,2,17,1.88,2
10,4th,ESS vs RIC,ESS,RIC,Jaskaran Ghotra,3,,0,21,7.00,0
10,4th,ESS vs RIC,ESS,RIC,James Sajeba,4,,0,22,5.50,0
10,4th,ESS vs RIC,ESS,RIC,Lincoln Nicholls,7,,1,20,2.85,2
10,4th,ESS vs RIC,ESS,RIC,Dulith Mihiripenna,6,,0,20,3.33,4
10,4th,ESS vs RIC,ESS,RIC,Callum Power,6.2,,2,12,1.89,0
10,4th,ESS vs RIC,ESS,RIC,Sharad Kulkarni,6,,1,23,3.83,0
10,4th,ESS vs RIC,RIC,ESS,Prageeth Edirisinghe,3,,1,15,5.00,5
10,4th,ESS vs RIC,RIC,ESS,George Dikeos,3,,0,23,7.66,2
10,4th,ESS vs RIC,RIC,ESS,George Martindale,3.2,,0,33,9.90,0
10,4th,ESS vs RIC,RIC,ESS,Zorawar Singh Chohan,2,,0,21,10.50,1
10,4th,ESS vs RIC,RIC,ESS,Stephen Buhagiar,3,,0,17,5.66,1
10,4th,ESS vs RIC,RIC,ESS,Sandula Edirisinghe,4,,0,11,2.75,0
11,4th,FIT vs GEE,FIT,GEE,Jaryd Antonenko,9,,0,58,6.44,6
11,4th,FIT vs GEE,FIT,GEE,Harry Emerson,8,,1,42,5.25,1
11,4th,FIT vs GEE,FIT,GEE,Oscar Agg,9,,0,53,5.88,1
11,4th,FIT vs GEE,FIT,GEE,Parth Patel,6,,0,24,4.00,0
11,4th,FIT vs GEE,FIT,GEE,Josh Atkinson,4,,1,15,3.75,4
11,4th,FIT vs GEE,FIT,GEE,Jake Klein,7,,0,57,8.14,4
11,4th,FIT vs GEE,FIT,GEE,Fletch Grimsey-Cook,2,,0,12,6.00,0
11,4th,FIT vs GEE,GEE,FIT,Nicholas Sheridan,7,,1,23,3.28,3
11,4th,FIT vs GEE,GEE,FIT,Xavier Mitchell,7,,0,21,3.00,0
11,4th,FIT vs GEE,GEE,FIT,Jamie Blacker,7,,0,30,4.28,0
11,4th,FIT vs GEE,GEE,FIT,Alex Cole,9,,0,47,5.22,0
11,4th,FIT vs GEE,GEE,FIT,Yannick Dobson,9,,0,40,4.44,3
11,4th,FIT vs GEE,GEE,FIT,James Heaney,6,,0,29,4.83,0
11,4th,MEL vs ESS,MEL,ESS,Muhammad Abdul Wasay,9,,2,31,3.44,3
11,4th,MEL vs ESS,MEL,ESS,George Dikeos,4,,0,24,6.00,3
11,4th,MEL vs ESS,MEL,ESS,Jacob Pawlowicz,8,,1,16,2.00,0
11,4th,MEL vs ESS,MEL,ESS,Prageeth Edirisinghe,7.1,,0,21,2.93,0
11,4th,MEL vs ESS,MEL,ESS,Sandula Edirisinghe,9,,1,17,1.88,0
11,4th,MEL vs ESS,MEL,ESS,George Martindale,6,,1,25,4.16,0
11,4th,MEL vs ESS,ESS,MEL,Angus Harms,6,,0,28,4.66,4
11,4th,MEL vs ESS,ESS,MEL,Mitchell Laurie,4,,1,18,4.50,0
11,4th,MEL vs ESS,ESS,MEL,Matthew Richings,3,,0,21,7.00,4
11,4th,MEL vs ESS,ESS,MEL,Torren Arthur,4.3,,0,19,4.22,1
11,4th,MEL vs ESS,ESS,MEL,Ethan Yates,9,,0,36,4.00,1
11,4th,MEL vs ESS,ESS,MEL,Aanlin Cheeran,9,,3,18,2.00,1
11,4th,FRA vs MEL,FRA,MEL,Trent Thompson,9,,0,43,4.77,2
11,4th,FRA vs MEL,FRA,MEL,Thomas Kenny,9,,1,43,4.77,0
11,4th,FRA vs MEL,FRA,MEL,Blake Stove,8,,1,23,2.87,0
11,4th,FRA vs MEL,FRA,MEL,Jake La Brooy,4,,0,26,6.50,1
11,4th,FRA vs MEL,FRA,MEL,LEITH SALWATHURA,9,,0,23,2.55,0
11,4th,FRA vs MEL,FRA,MEL,Alistair McCooke,6,,0,24,4.00,1
11,4th,FRA vs MEL,FRA,MEL,Johnathon Aikins,0,,0,0,0.00,0
11,4th,FRA vs MEL,FRA,MEL,James Francis,0,,0,0,0.00,0
11,4th,FRA vs MEL,FRA,MEL,Hayden Kenny,0,,0,0,0.00,0
11,4th,FRA vs MEL,MEL,FRA,Jared Gibbs,8.1,,1,31,3.79,0
11,4th,FRA vs MEL,MEL,FRA,Matthew Kennedy,7,,1,41,5.85,2
11,4th,FRA vs MEL,MEL,FRA,Mitchell Gill-Furness,6,,0,26,4.33,0
11,4th,FRA vs MEL,MEL,FRA,Jake O’Brien,5,,1,16,3.20,1
11,4th,FRA vs MEL,MEL,FRA,Jerome George,9,,0,30,3.33,2
11,4th,FRA vs MEL,MEL,FRA,Joe Paulas,9,,0,33,3.66,0
11,4th,FRA vs MEL,MEL,FRA,ALEX CHANDLER,0,,0,0,0.00,0
11,4th,FRA vs MEL,MEL,FRA,Cooper Kennedy,0,,0,0,0.00,0
11,4th,FRA vs MEL,MEL,FRA,Harish Salwathura,0,,0,0,0.00,0
11,4th,FRA vs MEL,MEL,FRA,Charlie Costa,0,,0,0,0.00,0
11,4th,FRA vs MEL,MEL,FRA,Nigel Stone,0,,0,0,0.00,0
11,4th,ST vs NOR,ST,NOR,Joshua Alonso,9,,1,59,6.55,3
11,4th,ST vs NOR,ST,NOR,Japjeet Khaira,9,,0,48,5.33,2
11,4th,ST vs NOR,ST,NOR,James Elliott,9,,0,51,5.66,3
11,4th,ST vs NOR,ST,NOR,Justin John,2,,0,15,7.50,0
11,4th,ST vs NOR,ST,NOR,Cameron FitzGerald,9,,0,66,7.33,0
11,4th,ST vs NOR,ST,NOR,Aarav Laxman,7,,0,47,6.71,2
11,4th,ST vs NOR,ST,NOR,Ananya Goswami,0,,0,0,0.00,0
11,4th,ST vs NOR,ST,NOR,Avi Guha,0,,0,0,0.00,0
11,4th,ST vs NOR,ST,NOR,Imran Khan,0,,0,0,0.00,0
11,4th,ST vs NOR,ST,NOR,Parvan Singh,0,,0,0,0.00,0
11,4th,ST vs NOR,NOR,ST,Avneet Ghuman,6,,0,29,4.83,1
11,4th,ST vs NOR,NOR,ST,Gurshan Khehra,8.2,,1,33,3.96,1
11,4th,ST vs NOR,NOR,ST,Dylan Young,6,,0,27,4.50,4
11,4th,ST vs NOR,NOR,ST,Arham Farooq,6,,0,32,5.33,0
11,4th,ST vs NOR,NOR,ST,Callum Chasemore,7,,1,31,4.42,0
11,4th,ST vs NOR,NOR,ST,Rishikesh Talwar,4,,0,26,6.50,4
11,4th,ST vs NOR,NOR,ST,Billy Reid,0,,0,0,0.00,0
11,4th,ST vs NOR,NOR,ST,Jackson Martin,0,,0,0,0.00,0
11,4th,ST vs NOR,NOR,ST,Harrison Tegg,0,,0,0,0.00,0
11,4th,ST vs NOR,NOR,ST,Steve Zayler,0,,0,0,0.00,0
11,4th,CAR vs RIN,CAR,RIN,Luke O`Brien,8,,0,44,5.50,7
11,4th,CAR vs RIN,CAR,RIN,Michain Premaratne,7,,0,33,4.71,4
11,4th,CAR vs RIN,CAR,RIN,Paawan Dave,9,,0,39,4.33,0
11,4th,CAR vs RIN,CAR,RIN,Lucas Clausen,2,,0,25,12.50,1
11,4th,CAR vs RIN,CAR,RIN,Xavier Noonan,4,,0,29,7.25,2
11,4th,CAR vs RIN,CAR,RIN,Aiyaan Ariketty,6,,1,31,5.16,0
11,4th,CAR vs RIN,CAR,RIN,Ansh Sharma,2,,0,12,6.00,0
11,4th,CAR vs RIN,CAR,RIN,Sam Wade,7,,0,37,5.28,3
11,4th,CAR vs RIN,RIN,CAR,Ashley Ward,7.2,,1,34,4.63,2
11,4th,CAR vs RIN,RIN,CAR,Kyan Brasher,6,,0,22,3.66,2
11,4th,CAR vs RIN,RIN,CAR,Aussie McIlwaine,9,,0,45,5.00,8
11,4th,CAR vs RIN,RIN,CAR,Maximilian Dias,6,,0,49,8.16,4
11,4th,CAR vs RIN,RIN,CAR,Sid Nayak,7,,1,33,4.71,6
11,4th,CAR vs RIN,RIN,CAR,Mubasheeruddin Jamal Mohammed,6,,0,41,6.83,1
11,4th,CAR vs RIN,RIN,CAR,Salil Gudup,3,,0,27,9.00,0
11,4th,DAN vs CAM,DAN,CAM,Joshua Nevett,9,,0,27,3.00,0
11,4th,DAN vs CAM,DAN,CAM,Armaan Bedi,8,,0,29,3.62,2
11,4th,DAN vs CAM,DAN,CAM,James Webb,8,,1,29,3.62,2
11,4th,DAN vs CAM,DAN,CAM,Kye Davidson,9,,1,30,3.33,3
11,4th,DAN vs CAM,DAN,CAM,Anton Ponnamperuma,9,,1,36,4.00,0
11,4th,DAN vs CAM,DAN,CAM,Robert Capstick,2,,0,6,3.00,0
11,4th,DAN vs CAM,CAM,DAN,Finley Corrie,5,,0,20,4.00,0
11,4th,DAN vs CAM,CAM,DAN,Prathik Balachandhar,3,,0,12,4.00,1
11,4th,DAN vs CAM,CAM,DAN,Muhammad Ayaz,3.2,,0,25,7.50,0
11,4th,DAN vs CAM,CAM,DAN,Neil D'Souza,5,,1,14,2.80,1
11,4th,DAN vs CAM,CAM,DAN,Sayed Masroor,4,,0,23,5.75,2
11,4th,DAN vs CAM,CAM,DAN,Anagh Wadhwa,3,,0,24,8.00,2
11,4th,DAN vs CAM,CAM,DAN,Matthew Pearson,4,,1,8,2.00,0
11,4th,DAN vs CAM,CAM,DAN,Deep Jhajj,3,,0,13,4.33,1
11,4th,DAN vs CAM,CAM,DAN,Mohammed Abedi,3,,0,20,6.66,1
11,4th,FOO vs GRE,FOO,GRE,Lueder de Podolinsky,8,,0,39,4.87,7
11,4th,FOO vs GRE,FOO,GRE,Kyle Mawer,8,,1,26,3.25,3
11,4th,FOO vs GRE,FOO,GRE,Ansh Shah,4,,0,27,6.75,0
11,4th,FOO vs GRE,FOO,GRE,Rikard Friedrich,9,,0,24,2.66,0
11,4th,FOO vs GRE,FOO,GRE,Arshnoor Singh Mann,9,,0,35,3.88,2
11,4th,FOO vs GRE,FOO,GRE,Henry Paulson,7,,0,23,3.28,1
11,4th,FOO vs GRE,FOO,GRE,Vindiya Bandara,0,,0,0,0.00,0
11,4th,FOO vs GRE,FOO,GRE,Thisura Sooriyaaratchi,0,,0,0,0.00,0
11,4th,FOO vs GRE,FOO,GRE,Ollie Melville,0,,0,0,0.00,0
11,4th,FOO vs GRE,GRE,FOO,Liam Sutton,7,,0,25,3.57,3
11,4th,FOO vs GRE,GRE,FOO,Matthew Netto,6,,0,31,5.16,10
11,4th,FOO vs GRE,GRE,FOO,Xavier Marazita,5,,1,16,3.20,3
11,4th,FOO vs GRE,GRE,FOO,Fynn Raco,6,,0,18,3.00,1
11,4th,FOO vs GRE,GRE,FOO,Andrew Pizaro,7.3,,0,27,3.60,0
11,4th,FOO vs GRE,GRE,FOO,Shlok Shanbhag,3,,0,9,3.00,0
11,4th,FOO vs GRE,GRE,FOO,Bayden Hutchins,9,,0,33,3.66,0
11,4th,FOO vs GRE,GRE,FOO,Rhyan Bidur S,0,,0,0,0.00,0
11,4th,FOO vs GRE,GRE,FOO,Ryan Coonan,0,,0,0,0.00,0
11,4th,FOO vs GRE,GRE,FOO,Oscar Florentine,0,,0,0,0.00,0
11,4th,CAS vs KIN,CAS,KIN,Max Ralph,8,,1,21,2.62,0
11,4th,CAS vs KIN,CAS,KIN,Anurag Thakur,5,,2,16,3.20,2
11,4th,CAS vs KIN,CAS,KIN,Ryan Schonewille,4,,0,22,5.50,0
11,4th,CAS vs KIN,CAS,KIN,Sanithu Rajapaksha,7,,0,31,4.42,4
11,4th,CAS vs KIN,CAS,KIN,Joel Ajani,5,,0,17,3.40,0
11,4th,CAS vs KIN,CAS,KIN,Steve Ralph,5,,2,9,1.80,0
11,4th,CAS vs KIN,CAS,KIN,Andrew Johnson,7.3,,0,25,3.33,5
11,4th,CAS vs KIN,CAS,KIN,Dihein Fernando,2,,0,12,6.00,0
11,4th,CAS vs KIN,KIN,CAS,Crandel Siegelwin,4,,0,18,4.50,6
11,4th,CAS vs KIN,KIN,CAS,Mohammad NAJIBI,5,,0,18,3.60,0
11,4th,CAS vs KIN,KIN,CAS,Thomas Purcell,3,,0,23,7.66,0
11,4th,CAS vs KIN,KIN,CAS,Anujan Vijayarajan,9,,0,38,4.22,2
11,4th,CAS vs KIN,KIN,CAS,Charlie Johnson,9,,0,42,4.66,5
11,4th,CAS vs KIN,KIN,CAS,Mohammad Mikail Farooqi,2,,1,14,7.00,0
11,4th,CAS vs KIN,KIN,CAS,Aryan Ghanekar,1,,0,8,8.00,1
11,4th,PRA vs RIC,PRA,RIC,Jaskaran Ghotra,8,,0,31,3.87,4
11,4th,PRA vs RIC,PRA,RIC,James Sajeba,9,,2,23,2.55,0
11,4th,PRA vs RIC,PRA,RIC,Lincoln Nicholls,9,,0,39,4.33,0
11,4th,PRA vs RIC,PRA,RIC,Dulith Mihiripenna,7.3,,0,44,5.86,0
11,4th,PRA vs RIC,PRA,RIC,Callum Power,8,,1,30,3.75,0
11,4th,PRA vs RIC,PRA,RIC,Gishain Fernando,1,,0,11,11.00,0
11,4th,PRA vs RIC,RIC,PRA,Sam Dutton,4,,1,21,5.25,0
11,4th,PRA vs RIC,RIC,PRA,Nicholas Graves,6,,0,19,3.16,3
11,4th,PRA vs RIC,RIC,PRA,Matthew Esposito,1,,0,9,9.00,0
11,4th,PRA vs RIC,RIC,PRA,Fred Sainsbury,4.3,,0,26,5.77,1
11,4th,PRA vs RIC,RIC,PRA,Angus Schlittler,5,,0,37,7.40,1
11,4th,PRA vs RIC,RIC,PRA,Rushil Ravi,9,,0,38,4.22,3
11,4th,PRA vs RIC,RIC,PRA,Rex Macalister,4,,0,32,8.00,0
12,4th,1st DAN vs 1st GEE,1st DAN,1st GEE,Jaryd Antonenko,12,,2,35,2.91,1
12,4th,1st DAN vs 1st GEE,1st DAN,1st GEE,Harry Emerson,13,,3,45,3.46,1
12,4th,1st DAN vs 1st GEE,1st DAN,1st GEE,Josh Atkinson,13,,3,28,2.15,0
12,4th,1st DAN vs 1st GEE,1st DAN,1st GEE,Zachary Coull,14,,4,32,2.28,0
12,4th,1st DAN vs 1st GEE,1st DAN,1st GEE,Oscar Agg,17,,7,35,2.05,0
12,4th,1st DAN vs 1st GEE,1st DAN,1st GEE,Fletch Grimsey-Cook,11,,1,46,4.18,0
12,4th,1st DAN vs 1st GEE,1st DAN,1st GEE,Xavier Fanning,9,,1,28,3.11,0
12,4th,1st DAN vs 1st GEE,1st DAN,1st GEE,Mark Freijah,1,,0,4,4.00,0
12,4th,1st DAN vs 1st GEE,1st GEE,1st DAN,Finley Corrie,9,,0,46,5.11,0
12,4th,1st DAN vs 1st GEE,1st GEE,1st DAN,Muhammad Ayaz,7,,2,16,2.28,0
12,4th,1st DAN vs 1st GEE,1st GEE,1st DAN,Prathik Balachandhar,11,,2,38,3.45,1
12,4th,1st DAN vs 1st GEE,1st GEE,1st DAN,Sayed Masroor,5,,2,19,3.80,0
12,4th,1st DAN vs 1st GEE,1st GEE,1st DAN,Matthew Pearson,9,,0,34,3.77,0
12,4th,1st DAN vs 1st GEE,1st GEE,1st DAN,Deep Jhajj,3,,1,6,2.00,0
12,4th,1st DAN vs 1st GEE,1st GEE,1st DAN,Mohammed Abedi,10,,0,45,4.50,0
12,4th,1st DAN vs 1st GEE,1st GEE,1st DAN,Anagh Wadhwa,11,,2,34,3.09,2
12,4th,1st DAN vs 1st GEE,1st GEE,1st DAN,Sultan Syed,2,,0,19,9.50,0
12,4th,1st MEL vs 1st CAR,1st MEL,1st CAR,Ashley Ward,5,,2,10,2.00,0
12,4th,1st MEL vs 1st CAR,1st MEL,1st CAR,Kyan Brasher,9,,2,30,3.33,0
12,4th,1st MEL vs 1st CAR,1st MEL,1st CAR,Maximilian Dias,7,,2,17,2.42,0
12,4th,1st MEL vs 1st CAR,1st MEL,1st CAR,David Caldow,9,,2,32,3.55,0
12,4th,1st MEL vs 1st CAR,1st MEL,1st CAR,Aussie McIlwaine,14,,2,37,2.64,0
12,4th,1st MEL vs 1st CAR,1st MEL,1st CAR,Salil Gudup,7,,3,10,1.42,0
12,4th,1st MEL vs 1st CAR,1st MEL,1st CAR,Jack Campbell,9,,3,22,2.44,0
12,4th,1st MEL vs 1st CAR,1st MEL,1st CAR,Sid Nayak,14,,1,44,3.14,0
12,4th,1st MEL vs 1st CAR,1st MEL,1st CAR,Mubasheeruddin Jamal Mohammed,13,,4,30,2.30,0
12,4th,1st MEL vs 1st CAR,1st CAR,1st MEL,Thomas Kenny,16.5,,6,18,1.06,0
12,4th,1st MEL vs 1st CAR,1st CAR,1st MEL,Jake La Brooy,4,,0,21,5.25,0
12,4th,1st MEL vs 1st CAR,1st CAR,1st MEL,Ben Griffin,12,,3,25,2.08,0
12,4th,1st MEL vs 1st CAR,1st CAR,1st MEL,Charlie Wolf,9,,2,21,2.33,0
12,4th,1st MEL vs 1st CAR,1st CAR,1st MEL,Alistair McCooke,4,,0,27,6.75,0
12,4th,1st MEL vs 1st CAR,1st CAR,1st MEL,Andrew Reid Dick,10,,1,18,1.80,0
12,4th,1st MEL vs 1st CAR,1st CAR,1st MEL,Yash Goel,5,,1,15,3.00,0
12,4th,1st MEL vs 1st CAR,1st CAR,1st MEL,LEITH SALWATHURA,3,,1,7,2.33,0
12,4th,1st RIN vs 1st RIC,1st RIN,1st RIC,Jaskaran Ghotra,11,,3,32,2.90,0
12,4th,1st RIN vs 1st RIC,1st RIN,1st RIC,Rayyan Mirza,8,,1,39,4.87,0
12,4th,1st RIN vs 1st RIC,1st RIN,1st RIC,Gishain Fernando,4,,0,29,7.25,0
12,4th,1st RIN vs 1st RIC,1st RIN,1st RIC,James Sajeba,11.5,,3,27,2.28,0
12,4th,1st RIN vs 1st RIC,1st RIN,1st RIC,Dulith Mihiripenna,16,,3,47,2.93,0
12,4th,1st RIN vs 1st RIC,1st RIN,1st RIC,Lincoln Nicholls,7,,2,21,3.00,0
12,4th,1st RIN vs 1st RIC,1st RIN,1st RIC,Callum Power,12,,1,30,2.50,1
12,4th,1st RIN vs 1st RIC,1st RIC,1st RIN,Kenul Edirisinghe,0,,0,0,0.00,0
12,4th,1st RIN vs 1st RIC,1st RIC,1st RIN,Luke O`Brien,12,,3,51,4.25,0
12,4th,1st RIN vs 1st RIC,1st RIC,1st RIN,Michain Premaratne,19,,2,80,4.21,0
12,4th,1st RIN vs 1st RIC,1st RIC,1st RIN,Xavier Noonan,11,,2,61,5.54,0
12,4th,1st RIN vs 1st RIC,1st RIC,1st RIN,Paawan Dave,3,,0,15,5.00,0
12,4th,1st RIN vs 1st RIC,1st RIC,1st RIN,Aiyaan Ariketty,6,,0,38,6.33,0
12,4th,1st RIN vs 1st RIC,1st RIC,1st RIN,Sam Wade,7,,0,37,5.28,0
12,4th,1st RIN vs 1st RIC,1st RIC,1st RIN,Ansh Sharma,1,,0,3,3.00,0
12,4th,1st RIN vs 1st RIC,1st RIC,1st RIN,Sam Montgomery,3,,0,37,12.33,1
12,4th,1st CAM vs 1st ST,1st CAM,1st ST,Avneet Ghuman,12,,1,46,3.83,1
12,4th,1st CAM vs 1st ST,1st CAM,1st ST,Aga Danish Hussain,20,,5,56,2.80,0
12,4th,1st CAM vs 1st ST,1st CAM,1st ST,Gurshan Khehra,5,,0,23,4.60,0
12,4th,1st CAM vs 1st ST,1st CAM,1st ST,Arham Farooq,3,,0,8,2.66,0
12,4th,1st CAM vs 1st ST,1st CAM,1st ST,Dylan Young,5,,1,15,3.00,0
12,4th,1st CAM vs 1st ST,1st ST,1st CAM,Joshua Nevett,9,,1,28,3.11,0
12,4th,1st CAM vs 1st ST,1st ST,1st CAM,Robert Capstick,9,,1,36,4.00,0
12,4th,1st CAM vs 1st ST,1st ST,1st CAM,James Webb,4,,1,14,3.50,0
12,4th,1st CAM vs 1st ST,1st ST,1st CAM,********,6,,0,36,6.00,0
12,4th,1st CAM vs 1st ST,1st ST,1st CAM,Kye Davidson,7,,1,19,2.71,0
12,4th,1st FIT vs 1st FRA,1st FIT,1st FRA,Jared Gibbs,14,,3,37,2.64,0
12,4th,1st FIT vs 1st FRA,1st FIT,1st FRA,Jake O’Brien,18,,4,56,3.11,1
12,4th,1st FIT vs 1st FRA,1st FIT,1st FRA,Mitchell Gill-Furness,5.4,,0,40,7.05,0
